Service PCN,NSN,COVID Critical Status,COVID Core Status,FSC,NIIN,Description,LoB,Sub-LoB,CITS Channel,Oracle Channel,NPA Code,NPA Name,CITS Customer,Oracle Customer,Contract Number,Prime/Non-Prime,Sales,Quantity,FY,Month,FYP,MONTHP,OP Description,OP Grouping,JS Grouping,Textile Grouping,Textile PGC,WI Category,WI Sub-Category,WI Point Size,WI Color,Marketing Main Category,Marketing Sub Category
,6545-00-663-9032,COVID-19 Critical,Non COVID-19 Core,6545,00-663-9032,First Aid Kit - General Purpose Small Office,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,GRAINGER,NON-Contract Data,Non-Prime,303.48,12.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1092,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1092,First Aid Kit - Individual,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,MOS,THE LIGHTHOUSE FOR THE BLIND,MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,243.8,20.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1846,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1846,First Aid Kit - 8 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC","Caprice Electronics, Inc.","CAPRICE ELECTRONICS, INC.",NON-Contract Data,Non-Prime,48.2,1.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1846,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1846,First Aid Kit - 8 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,1446.0,30.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-663-9032,COVID-19 Critical,Non COVID-19 Core,6545,00-663-9032,First Aid Kit - General Purpose Small Office,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC","Caprice Electronics, Inc.","CAPRICE ELECTRONICS, INC.",NON-Contract Data,Non-Prime,252.9,10.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6530-00-NIB-0217,COVID-19 Critical,Non COVID-19 Core,6530,00-NIB-0217,"Better Touch Cold Therapy Packs - 5"" x 6""",Commodity,C-Medical,E-Commerce,E-Commerce,NYU,Central Assoc. f/t Blind and Visually Impaired,Department of the Navy,Department of the Navy,NON-Contract Data,E-Commerce,176.0,4.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Medical & Surgical Supplies,Medical Supplies
,8105-00-835-7212,COVID-19 Critical,Non COVID-19 Core,8105,00-835-7212,Motion Sickness Bag,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,MOK,ALPHAPOINTE,"CAPP, Inc.","CAPP, INC.",NON-Contract Data,Non-Prime,4400.66,22.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Personal Care,Personal Items
,8105-00-922-9469,NON COVID-19 Critical,Non COVID-19 Core,8105,00-922-9469,"""Piddle Pak"" Crew Relief Bag - Sponge Type",Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,MOK,ALPHAPOINTE,ESSENDANT (United Stationers),Essendant Co.,NON-Contract Data,Non-Prime,1644.0,240.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Personal Care,Personal Items
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,MOS,THE LIGHTHOUSE FOR THE BLIND,LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,3646.73,47.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-663-9032,COVID-19 Critical,Non COVID-19 Core,6545,00-663-9032,First Aid Kit - General Purpose Small Office,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,606.96,24.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-663-9032,COVID-19 Critical,Non COVID-19 Core,6545,00-663-9032,First Aid Kit - General Purpose Small Office,Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,3034.8,120.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,Commercial Distributors,Commercial Distributors,MOS,THE LIGHTHOUSE FOR THE BLIND,MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,5043.35,65.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,Commercial Distributors,Commercial Distributors,MOS,THE LIGHTHOUSE FOR THE BLIND,Home Depot Supply,HOME DEPOT SUPPLY,NON-Contract Data,Non-Prime,1551.8,20.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,7083.96,76.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,GRAINGER,NON-Contract Data,Non-Prime,655.92,3.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC","Caprice Electronics, Inc.","CAPRICE ELECTRONICS, INC.",NON-Contract Data,Non-Prime,4372.8,20.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-425-4663,COVID-19 Critical,Non COVID-19 Core,6545,01-425-4663,Body Fluids Barrier Kit,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,370.8,24.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Medical & Surgical Supplies,Medical Supplies
,6545-01-010-7754,COVID-19 Critical,Non COVID-19 Core,6545,01-010-7754,First Aid Kit - Emergency First Response,Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,MOS,THE LIGHTHOUSE FOR THE BLIND,LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,1267.31,11.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-664-5313,COVID-19 Critical,Non COVID-19 Core,6545,00-664-5313,First Aid Kit - Vehicle,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC","Caprice Electronics, Inc.","CAPRICE ELECTRONICS, INC.",NON-Contract Data,Non-Prime,1604.76,86.0,2020,Sep,2020,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1846,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1846,First Aid Kit - 8 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,GRAINGER,NON-Contract Data,Non-Prime,482.0,10.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6530-00-NIB-0219,COVID-19 Critical,Non COVID-19 Core,6530,00-NIB-0219,"Better Touch Cold Therapy Packs - 5"" x 7""",Commodity,C-Medical,Commercial Distributors,Commercial Distributors,NYU,Central Assoc. f/t Blind and Visually Impaired,"Caprice Electronics, Inc.","CAPRICE ELECTRONICS, INC.",NON-Contract Data,Non-Prime,31.75,1.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Medical & Surgical Supplies,Medical Supplies
,6545-00-656-1092,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1092,First Aid Kit - Individual,Commodity,C-Medical,Other Federal Government,Other Federal Government,MOS,THE LIGHTHOUSE FOR THE BLIND,Department of Interior,Department of the Interior,NON-Contract Data,Non-Prime,731.4,60.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-010-7754,COVID-19 Critical,Non COVID-19 Core,6545,01-010-7754,First Aid Kit - Emergency First Response,Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,MOS,THE LIGHTHOUSE FOR THE BLIND,LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,1843.36,16.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,8105-00-922-9469,NON COVID-19 Critical,Non COVID-19 Core,8105,00-922-9469,"""Piddle Pak"" Crew Relief Bag - Sponge Type",Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,MOK,ALPHAPOINTE,ESSENDANT (United Stationers),Essendant Co.,NON-Contract Data,Non-Prime,822.0,120.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Personal Care,Personal Items
,8105-00-835-7212,COVID-19 Critical,Non COVID-19 Core,8105,00-835-7212,Motion Sickness Bag,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,MOK,ALPHAPOINTE,"CAPP, Inc.","CAPP, INC.",NON-Contract Data,Non-Prime,2000.3,10.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Personal Care,Personal Items
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",Mono Machines LLC,SUPPLY CHIMP (formerly Mono Machines),NON-Contract Data,Non-Prime,218.64,1.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-664-5313,COVID-19 Critical,Non COVID-19 Core,6545,00-664-5313,First Aid Kit - Vehicle,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,447.84,24.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-663-9032,COVID-19 Critical,Non COVID-19 Core,6545,00-663-9032,First Aid Kit - General Purpose Small Office,Commodity,C-Medical,Commercial Wholesalers,Commercial Wholesalers,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,LC Industries (WHSLE),NON-Contract Data,Non-Prime,379.35,15.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-010-7754,COVID-19 Critical,Non COVID-19 Core,6545,01-010-7754,First Aid Kit - Emergency First Response,Commodity,C-Medical,BSC Stock,Base Supply Center Stock,MOS,THE LIGHTHOUSE FOR THE BLIND,WIA-Associated Industries (BSC Operator),WIA,NON-Contract Data,Non-Prime,345.63,3.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1092,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1092,First Aid Kit - Individual,Commodity,C-Medical,BSC Stock,Commercial Wholesalers,MOS,THE LIGHTHOUSE FOR THE BLIND,NCD-Durham (BSC Operator),LC Industries (WHSLE),NON-Contract Data,Non-Prime,487.6,40.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,874.56,4.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1846,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1846,First Aid Kit - 8 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC","Caprice Electronics, Inc.","CAPRICE ELECTRONICS, INC.",NON-Contract Data,Non-Prime,626.6,13.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1846,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1846,First Aid Kit - 8 Person,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",WECsys,"WECSYS, LLC",NON-Contract Data,Non-Prime,144.6,3.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-664-5313,COVID-19 Critical,Non COVID-19 Core,6545,00-664-5313,First Aid Kit - Vehicle,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,GRAINGER,NON-Contract Data,Non-Prime,821.04,44.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-664-5313,COVID-19 Critical,Non COVID-19 Core,6545,00-664-5313,First Aid Kit - Vehicle,Commodity,C-Medical,Commercial Distributors,Commercial Distributors,OKO,"NEWVIEW OKLAHOMA, INC","Caprice Electronics, Inc.","CAPRICE ELECTRONICS, INC.",NON-Contract Data,Non-Prime,671.76,36.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-010-7754,COVID-19 Critical,Non COVID-19 Core,6545,01-010-7754,First Aid Kit - Emergency First Response,Commodity,C-Medical,BSC Stock,Base Supply Center Stock,MOS,THE LIGHTHOUSE FOR THE BLIND,AZP-Phoenix (BSC Operator),AZP,NON-Contract Data,Non-Prime,230.42,2.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1092,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1092,First Aid Kit - Individual,Commodity,C-Medical,E-Commerce,E-Commerce,MOS,THE LIGHTHOUSE FOR THE BLIND,Department of Agriculture (USDA),Department of Agriculture (USDA),NON-Contract Data,E-Commerce,85.33,7.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,Commercial Distributors,Commercial Distributors,MOS,THE LIGHTHOUSE FOR THE BLIND,Home Depot Supply,HOME DEPOT SUPPLY,NON-Contract Data,Non-Prime,2327.7,30.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,Commercial Distributors,Commercial Distributors,MOS,THE LIGHTHOUSE FOR THE BLIND,Grainger,GRAINGER,NON-Contract Data,Non-Prime,2327.7,30.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,BSC Stock,Base Supply Center Stock,MOS,THE LIGHTHOUSE FOR THE BLIND,MDB-Baltimore (BSC Operator),MDB,NON-Contract Data,Non-Prime,775.9,10.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1846,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1846,First Aid Kit - 8 Person,Commodity,C-Medical,BSC Stock,Base Supply Center Stock,OKO,"NEWVIEW OKLAHOMA, INC","Beacon Lighthouse, Inc.",TXW,NON-Contract Data,Non-Prime,578.4,12.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-00-656-1094,COVID-19 Critical,Non COVID-19 Core,6545,00-656-1094,"First Aid Kit - Industrial Construction Use - 10"" x 14-1/2"" x 2-3/4""",Commodity,C-Medical,Commercial Distributors,Commercial Distributors,MOS,THE LIGHTHOUSE FOR THE BLIND,MSC Industrial Supply Co.,MSC INDUSTRIAL SUPPLY CO.,NON-Contract Data,Non-Prime,1551.8,20.0,2020,Aug,2020,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
